primary_label,s3_key
Leptodactylus fuscus,data/audio_specs/22973/iNat556448_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat1232413_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110671_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_16.npy
Procyon lotor,data/audio_specs/41663/iNat287461_chunk_8.npy
Allobates femoralis,data/audio_specs/21211/iNat986383_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_16.npy
Engystomops pustulosus,data/audio_specs/65448/iNat623007_chunk_7.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_26.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat726873_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat839812_chunk_4.npy
Panthera onca,data/audio_specs/41970/iNat1015848_chunk_2.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_1.npy
Leptodactylus savagei,data/audio_specs/65962/iNat380246_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC757885_chunk_2.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat218912_chunk_0.npy
Leptodactylus insularum,data/audio_specs/126247/iNat320679_chunk_4.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat103569_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_6.npy
Panthera onca,data/audio_specs/41970/XC564880_chunk_5.npy
Smilisca phaeota,data/audio_specs/24272/XC882885_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_11.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat297888_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat31509_chunk_5.npy
Allobates femoralis,data/audio_specs/21211/XC882659_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1099468_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat135564_chunk_9.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_2.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat583656_chunk_6.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882992_chunk_3.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat1273155_chunk_7.npy
Diasporus gularis,data/audio_specs/65419/iNat48180_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat316038_chunk_1.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_26.npy
Procyon lotor,data/audio_specs/41663/iNat846728_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat840746_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat565773_chunk_24.npy
Leptodactylus fragilis,data/audio_specs/22976/XC935710_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat1230702_chunk_6.npy
Rhinella horribilis,data/audio_specs/517119/iNat106438_chunk_5.npy
Boana boans,data/audio_specs/555086/iNat28983_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat76981_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat565106_chunk_2.npy
Rhinella horribilis,data/audio_specs/517119/iNat883106_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC443449_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC51475_chunk_1.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_23.npy
Allobates femoralis,data/audio_specs/21211/XC882652_chunk_17.npy
Alouatta seniculus,data/audio_specs/566513/iNat887872_chunk_2.npy
Alouatta seniculus,data/audio_specs/566513/iNat942150_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat1240392_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC254589_chunk_21.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat279584_chunk_9.npy
Engystomops pustulosus,data/audio_specs/65448/iNat580843_chunk_3.npy
Allobates femoralis,data/audio_specs/21211/iNat597267_chunk_20.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_23.npy
Procyon lotor,data/audio_specs/41663/iNat316038_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_25.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1257590_chunk_11.npy
Procyon lotor,data/audio_specs/41663/iNat1240392_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat287461_chunk_16.npy
Engystomops pustulosus,data/audio_specs/65448/iNat233790_chunk_5.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat50345_chunk_1.npy
Boana boans,data/audio_specs/555086/XC882684_chunk_7.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC1861_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat141099_chunk_4.npy
Boana pugnax,data/audio_specs/555142/iNat1258897_chunk_2.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882798_chunk_22.npy
Procyon lotor,data/audio_specs/41663/iNat1064354_chunk_4.npy
Rheobates palmatus,data/audio_specs/67082/iNat221222_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat859872_chunk_8.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat839813_chunk_6.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat1122212_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_10.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat58920_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC582046_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/XC915924_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC631866_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_15.npy
Allobates femoralis,data/audio_specs/21211/XC882653_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat119976_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1026967_chunk_0.npy
Panthera onca,data/audio_specs/41970/iNat1015848_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC374595_chunk_8.npy
Falco sparverius,data/audio_specs/amekes/XC254588_chunk_18.npy
Falco sparverius,data/audio_specs/amekes/XC598758_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC618023_chunk_14.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_6.npy
Rhinella horribilis,data/audio_specs/517119/iNat1110671_chunk_1.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat1109014_chunk_3.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_9.npy
Puma concolor,data/audio_specs/42007/iNat878627_chunk_5.npy
Procyon lotor,data/audio_specs/41663/iNat372425_chunk_9.npy
Allobates femoralis,data/audio_specs/21211/XC882649_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat302475_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1199997_chunk_2.npy
Scinax ruber,data/audio_specs/24322/iNat440404_chunk_0.npy
Rhinella horribilis,data/audio_specs/517119/iNat335152_chunk_4.npy
Rhinella horribilis,data/audio_specs/517119/XC893994_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat630711_chunk_15.npy
Falco sparverius,data/audio_specs/amekes/XC56416_chunk_8.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882795_chunk_12.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_9.npy
Sciurus granatensis,data/audio_specs/46010/iNat913511_chunk_20.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC257914_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat1162768_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat89022_chunk_7.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_24.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_11.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat29017_chunk_9.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_10.npy
Rheobates palmatus,data/audio_specs/67082/iNat221222_chunk_3.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882753_chunk_5.npy
Boana boans,data/audio_specs/555086/XC882685_chunk_10.npy
Sciurus granatensis,data/audio_specs/46010/iNat913511_chunk_24.npy
Sciurus granatensis,data/audio_specs/46010/iNat167113_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat344525_chunk_2.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat922620_chunk_9.npy
Procyon lotor,data/audio_specs/41663/iNat287461_chunk_10.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_13.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC934323_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC517945_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat287461_chunk_22.npy
Procyon lotor,data/audio_specs/41663/iNat372425_chunk_2.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_17.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_12.npy
Falco sparverius,data/audio_specs/amekes/XC254589_chunk_12.npy
Rhinella horribilis,data/audio_specs/517119/iNat100151_chunk_20.npy
Panthera onca,data/audio_specs/41970/XC564865_chunk_21.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat515631_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat28425_chunk_4.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat583656_chunk_5.npy
Panthera onca,data/audio_specs/41970/XC564885_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat115920_chunk_3.npy
Boana boans,data/audio_specs/555086/XC882683_chunk_6.npy
Dendropsophus ebraccatus,data/audio_specs/65349/iNat583656_chunk_2.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_20.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1122209_chunk_1.npy
Dendropsophus bogerti,data/audio_specs/65336/iNat36346_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_0.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_11.npy
Scinax ruber,data/audio_specs/24322/XC882877_chunk_0.npy
Diasporus gularis,data/audio_specs/65419/iNat48180_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC147273_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/XC893965_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC573031_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC451207_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_21.npy
Allobates femoralis,data/audio_specs/21211/XC882655_chunk_20.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat348440_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat841035_chunk_18.npy
Procyon lotor,data/audio_specs/41663/iNat313992_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC593310_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat599139_chunk_0.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_39.npy
Falco sparverius,data/audio_specs/amekes/XC420473_chunk_6.npy
Engystomops pustulosus,data/audio_specs/65448/iNat209690_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat1232413_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/iNat597267_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat926814_chunk_0.npy
Puma concolor,data/audio_specs/42007/iNat15105_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat1104877_chunk_11.npy
Rhinella horribilis,data/audio_specs/517119/iNat490281_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat1127617_chunk_6.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat472610_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC482875_chunk_5.npy
Rhinella horribilis,data/audio_specs/517119/iNat1289442_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC466449_chunk_6.npy
Scinax ruber,data/audio_specs/24322/iNat934849_chunk_2.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/XC894982_chunk_12.npy
Procyon lotor,data/audio_specs/41663/iNat1220687_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/iNat397661_chunk_0.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat846285_chunk_0.npy
Smilisca phaeota,data/audio_specs/24272/iNat901214_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat840746_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1022191_chunk_8.npy
Procyon lotor,data/audio_specs/41663/iNat222399_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC341005_chunk_3.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882997_chunk_4.npy
Engystomops pustulosus,data/audio_specs/65448/iNat31400_chunk_4.npy
Procyon lotor,data/audio_specs/41663/iNat76981_chunk_2.npy
Allobates femoralis,data/audio_specs/21211/XC913811_chunk_0.npy
Scinax ruber,data/audio_specs/24322/XC929063_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat1059575_chunk_3.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat523344_chunk_1.npy
Engystomops pustulosus,data/audio_specs/65448/iNat122568_chunk_8.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC129931_chunk_1.npy
Boana boans,data/audio_specs/555086/XC882690_chunk_22.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat859872_chunk_9.npy
Elachistocleis panamensis,data/audio_specs/476538/iNat1109247_chunk_9.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat843264_chunk_7.npy
Falco sparverius,data/audio_specs/amekes/XC238264_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC674597_chunk_5.npy
Alouatta seniculus,data/audio_specs/566513/XC959860_chunk_32.npy
Allobates femoralis,data/audio_specs/21211/iNat998468_chunk_0.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1243080_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat246272_chunk_23.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat399872_chunk_1.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat630710_chunk_4.npy
Falco sparverius,data/audio_specs/amekes/XC51474_chunk_7.npy
Rhinella horribilis,data/audio_specs/517119/iNat1208971_chunk_1.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat1248692_chunk_7.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat502474_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132257_chunk_3.npy
Panthera onca,data/audio_specs/41970/XC564871_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882795_chunk_4.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882753_chunk_10.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat1226844_chunk_16.npy
Falco sparverius,data/audio_specs/amekes/XC375505_chunk_17.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882998_chunk_17.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1256054_chunk_1.npy
Trachycephalus typhonius,data/audio_specs/67252/XC882993_chunk_4.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882798_chunk_13.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_15.npy
Procyon lotor,data/audio_specs/41663/iNat44038_chunk_12.npy
Engystomops pustulosus,data/audio_specs/65448/iNat233790_chunk_9.npy
Rhinella horribilis,data/audio_specs/517119/iNat883106_chunk_14.npy
Rhinella horribilis,data/audio_specs/517119/iNat341728_chunk_3.npy
Falco sparverius,data/audio_specs/amekes/XC419402_chunk_0.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat141098_chunk_3.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat326966_chunk_1.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat583744_chunk_4.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC172629_chunk_1.npy
Rhinella horribilis,data/audio_specs/517119/iNat335152_chunk_8.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat132256_chunk_5.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat1251026_chunk_4.npy
Scinax ruber,data/audio_specs/24322/XC882878_chunk_29.npy
Procyon lotor,data/audio_specs/41663/XC144437_chunk_34.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC939547_chunk_1.npy
Leptodactylus fuscus,data/audio_specs/22973/XC882795_chunk_6.npy
Leptodactylus fuscus,data/audio_specs/22973/iNat29017_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC882657_chunk_22.npy
Allobates femoralis,data/audio_specs/21211/XC925907_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC913809_chunk_0.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1208550_chunk_27.npy
Rhinella horribilis,data/audio_specs/517119/iNat967725_chunk_1.npy
Alouatta seniculus,data/audio_specs/566513/iNat879932_chunk_18.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat292304_chunk_17.npy
Procyon lotor,data/audio_specs/41663/iNat370369_chunk_11.npy
Falco sparverius,data/audio_specs/amekes/XC483212_chunk_11.npy
Falco sparverius,data/audio_specs/amekes/XC51473_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat550890_chunk_2.npy
Procyon lotor,data/audio_specs/41663/iNat382025_chunk_21.npy
Procyon lotor,data/audio_specs/41663/iNat1277094_chunk_21.npy
Boana boans,data/audio_specs/555086/XC882685_chunk_6.npy
Scinax ruber,data/audio_specs/24322/XC929063_chunk_3.npy
Procyon lotor,data/audio_specs/41663/iNat357966_chunk_0.npy
Procyon lotor,data/audio_specs/41663/iNat853280_chunk_2.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207345_chunk_23.npy
Falco sparverius,data/audio_specs/amekes/XC517945_chunk_14.npy
Procyon lotor,data/audio_specs/41663/iNat160963_chunk_0.npy
Alouatta seniculus,data/audio_specs/566513/iNat865114_chunk_2.npy
Engystomops pustulosus,data/audio_specs/65448/iNat333037_chunk_1.npy
Allobates femoralis,data/audio_specs/21211/XC882646_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC917465_chunk_0.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC184569_chunk_8.npy
Hyalinobatrachium tatayoi,data/audio_specs/65547/iNat360357_chunk_5.npy
Allobates femoralis,data/audio_specs/21211/XC882658_chunk_7.npy
Procyon lotor,data/audio_specs/41663/iNat480453_chunk_6.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC443449_chunk_10.npy
Allobates femoralis,data/audio_specs/21211/XC882659_chunk_15.npy
Falco sparverius,data/audio_specs/amekes/XC362208_chunk_19.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat1255548_chunk_0.npy
Engystomops pustulosus,data/audio_specs/65448/iNat272609_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC745516_chunk_10.npy
Scinax ruber,data/audio_specs/24322/XC929063_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC641551_chunk_2.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC84991_chunk_7.npy
Engystomops pustulosus,data/audio_specs/65448/iNat313927_chunk_2.npy
Falco sparverius,data/audio_specs/amekes/XC772375_chunk_6.npy
Procyon lotor,data/audio_specs/41663/iNat1198033_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC882657_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC441076_chunk_0.npy
Allobates femoralis,data/audio_specs/21211/XC882657_chunk_19.npy
Engystomops pustulosus,data/audio_specs/65448/iNat925724_chunk_4.npy
Alouatta seniculus,data/audio_specs/566513/iNat832952_chunk_6.npy
Eleutherodactylus johnstonei,data/audio_specs/22333/iNat292304_chunk_9.npy
Falco sparverius,data/audio_specs/amekes/XC565193_chunk_13.npy
Procyon lotor,data/audio_specs/41663/iNat1026967_chunk_10.npy
Dendropsophus microcephalus,data/audio_specs/65373/XC882753_chunk_20.npy
Procyon lotor,data/audio_specs/41663/iNat679506_chunk_1.npy
Procyon lotor,data/audio_specs/41663/iNat52175_chunk_2.npy
Leptodactylus fragilis,data/audio_specs/22976/iNat843264_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC757885_chunk_0.npy
Andinobates opisthomelas,data/audio_specs/135045/iNat1207347_chunk_31.npy
Dendropsophus microcephalus,data/audio_specs/65373/iNat846285_chunk_6.npy
Falco sparverius,data/audio_specs/amekes/XC614738_chunk_22.npy
Pristimantis taeniatus,data/audio_specs/66893/iNat1109827_chunk_3.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC245452_chunk_5.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC301610_chunk_0.npy
Falco sparverius,data/audio_specs/amekes/XC399014_chunk_11.npy
Procyon lotor,data/audio_specs/41663/iNat1215114_chunk_1.npy
Chloroceryle amazona,data/audio_specs/amakin1/XC128806_chunk_2.npy
Dendropsophus columbianus,data/audio_specs/65344/iNat923979_chunk_1.npy
Falco sparverius,data/audio_specs/amekes/XC254588_chunk_10.npy
